pair_key,substance_a_id,substance_b_id,code,status,confidence,risk_score,headline,mechanism_primary_category,evidence_tier,validation_flags,source_refs,source_text
antihypertensives|lamotrigine,antihypertensives,lamotrigine,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
antihypertensives|ketamine,antihypertensives,ketamine,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
antihypertensives|clonidine_guanfacine,antihypertensives,clonidine_guanfacine,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,human_heart_hallucinogenic_drugs_2024,source-gap
antihypertensives|beta_blockers_ccb,antihypertensives,beta_blockers_ccb,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,human_heart_hallucinogenic_drugs_2024,source-gap
antihypertensives|beta_blockers,antihypertensives,beta_blockers,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,beta_blockers_statpearls,source-gap
antihypertensives|calcium_channel_blockers,antihypertensives,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
lamotrigine|lithium,lithium,lamotrigine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
ketamine|lithium,lithium,ketamine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,ketamine_psychiatric_medication_interactions_ijnp,source-gap
clonidine_guanfacine|lithium,lithium,clonidine_guanfacine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers_ccb|lithium,lithium,beta_blockers_ccb,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers|lithium,lithium,beta_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,beta_blockers_statpearls,source-gap
calcium_channel_blockers|lithium,lithium,calcium_channel_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,human_heart_hallucinogenic_drugs_2024,source-gap
ketamine|lamotrigine,lamotrigine,ketamine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,ketamine_psychiatric_medication_interactions_ijnp,source-gap
clonidine_guanfacine|lamotrigine,lamotrigine,clonidine_guanfacine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
clonidine|lamotrigine,lamotrigine,clonidine,THEORETICAL,low_confidence,low,2,"Lamotrigine plus clonidine is a plausible low-grade theoretical interaction centered on additive dizziness, sedation, and orthostatic effects.",ion_channel_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
guanfacine|lamotrigine,lamotrigine,guanfacine,THEORETICAL,low_confidence,low,2,Lamotrigine plus guanfacine is a plausible low-grade theoretical interaction centered on tolerability and orthostatic symptoms.,ion_channel_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
beta_blockers_ccb|lamotrigine,lamotrigine,beta_blockers_ccb,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers|lamotrigine,lamotrigine,beta_blockers,THEORETICAL,low_confidence,low,2,Lamotrigine plus beta-blockers is a plausible low-grade theoretical interaction with additive dizziness or fatigue.,ion_channel_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,beta_blockers_statpearls,source-gap
calcium_channel_blockers|lamotrigine,lamotrigine,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,Lamotrigine plus calcium-channel blockers is a plausible low-grade theoretical interaction with dizziness and tolerability concerns.,ion_channel_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
clonidine_guanfacine|ketamine,ketamine,clonidine_guanfacine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,ketamine_psychiatric_medication_interactions_ijnp,source-gap
clonidine|ketamine,ketamine,clonidine,THEORETICAL,low_confidence,low,2,"Ketamine plus clonidine is a plausible autonomic interaction that can alter sedation, blood pressure, and recovery from dissociation.",glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
guanfacine|ketamine,ketamine,guanfacine,THEORETICAL,low_confidence,low,2,Ketamine plus guanfacine is a plausible autonomic interaction with uncertain net hemodynamic effect and possible sedation.,glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
beta_blockers_ccb|ketamine,ketamine,beta_blockers_ccb,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,ketamine_psychiatric_medication_interactions_ijnp,source-gap
beta_blockers|ketamine,ketamine,beta_blockers,THEORETICAL,low_confidence,low,2,Ketamine plus beta-blockers is a plausible cardiovascular interaction with blunted compensatory responses and uncertain overall effect.,glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
calcium_channel_blockers|ketamine,ketamine,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,Ketamine plus calcium-channel blockers is a plausible cardiovascular interaction with blood-pressure variability and impaired compensation.,glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
beta_blockers_ccb|clonidine_guanfacine,clonidine_guanfacine,beta_blockers_ccb,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
